"","time.abs","altitude","qv","rh","temp","theta"
"5158",65099.999,5.37637710571289,0.0810113027691841,59.6955070495605,-45.6087188720703,281.347625732422
"5159",65099.999,5.92401504516602,0.0574188567698002,62.470027923584,-49.8269195556641,282.759948730469
"5160",65099.999,6.52641677856445,0.0317640975117683,52.0667991638184,-54.1234321594238,284.793762207031
"5161",65099.999,7.18905878067017,0.00749415252357721,15.4117794036865,-56.846996307373,289.737915039062
"5162",65099.999,7.91796493530273,0.00592795107513666,11.7919273376465,-57.5097351074219,298.527038574219
"5163",65099.999,8.71976184844971,0.00447120983153582,6.62532424926758,-56.1461410522461,311.485412597656
"5164",65099.999,9.60173797607422,0.00398304359987378,4.01519346237183,-54.1032485961914,327.084594726562
"5165",65099.999,10.5719118118286,0.00484417844563723,3.60062551498413,-52.807788848877,343.515228271484
"5166",65099.999,11.639102935791,0.00429634656757116,2.63446354866028,-52.5774192810059,360.517364501953
"5167",65099.999,12.8130130767822,0.00465506361797452,2.57725143432617,-53.2529144287109,378.613433837891
"5168",65099.999,14.1043138504028,0.00523562356829643,2.46796178817749,-53.587646484375,400.362731933594
"5169",65099.999,15.5247449874878,0.00592607632279396,2.37593126296997,-54.0840339660645,425.533508300781
"5170",65099.999,17.0872192382812,0.00647102855145931,2.1985809803009,-54.7363510131836,454.911926269531
"5171",66899.999,0,2.76159405708313,80.2896423339844,-1.41695928573608,271.778594970703
"5172",66899.999,0.00999999977648258,2.3407416343689,75.3851318359375,-2.80835556983948,270.484405517578
"5173",66899.999,0.0209999997168779,2.21851849555969,72.1855010986328,-2.96221160888672,270.437927246094
"5174",66899.999,0.033100001513958,2.15870404243469,70.2944946289062,-2.9920027256012,270.5263671875
"5175",66899.999,0.0464100018143654,2.11403727531433,69.2415924072266,-3.09166741371155,270.556732177734
"5176",66899.999,0.0610510036349297,2.08226346969604,68.7463989257812,-3.22259783744812,270.568756103516
"5177",66899.999,0.0771561041474342,2.05840611457825,68.693115234375,-3.39326953887939,270.555328369141
"5178",66899.999,0.0948717147111893,2.04491519927979,69.154541015625,-3.60035538673401,270.521087646484
"5179",66899.999,0.114358887076378,2.0407567024231,69.897705078125,-3.80302166938782,270.508666992188
"5180",66899.999,0.135794773697853,2.02232551574707,70.3383178710938,-4.04338264465332,270.477447509766
"5181",66899.999,0.159374251961708,2.00344300270081,70.835563659668,-4.30109214782715,270.449829101562
